Round	Start	End	Benchmark_Elapsed	Tuning_overhead
75	1765632515.0022156	1765632537.987073	22.984857320785522	0.14040207862854004
76	1765632538.1277108	1765632561.0859046	22.9581937789917	0.14063787460327148
77	1765632561.230074	1765632584.1988075	22.968733549118042	0.14416933059692383
78	1765632584.389089	1765632607.367834	22.978744983673096	0.19028162956237793
79	1765632611.1714942	1765632749.5646102	138.39311599731445	3.8036601543426514
80	1765632749.710145	1765632891.4891522	141.7790071964264	0.14553475379943848
81	1765632891.6249838	1765633034.9061081	143.2811243534088	0.13583159446716309
82	1765633035.055386	1765633175.9066787	140.85129261016846	0.149277925491333
83	1765633176.009503	1765633317.7654877	141.7559847831726	0.10282421112060547
84	1765633317.917497	1765633628.156513	310.2390160560608	0.1520092487335205
85	1765633628.3081536	1765633764.6378133	136.32965970039368	0.1516406536102295
86	1765633764.7942698	1765633903.6205268	138.82625699043274	0.15645647048950195
87	1765633907.3965957	1765634046.344106	138.94751024246216	3.776068925857544
88	1765634046.4993238	1765634185.9185748	139.4192509651184	0.15521788597106934
89	1765634186.0338845	1765634325.7150106	139.6811261177063	0.1153097152709961
90	1765634325.8723648	1765634463.2980497	137.42568492889404	0.15735411643981934
91	1765634463.4556684	1765634602.1580904	138.70242190361023	0.15761876106262207
92	1765634602.3198571	1765634743.3244565	141.00459933280945	0.16176676750183105
93	1765634743.4855752	1765634885.2069845	141.7214093208313	0.161118745803833
94	1765634885.3691318	1765635028.5386176	143.16948580741882	0.16214728355407715
95	1765635032.3817327	1765635173.678296	141.29656338691711	3.8431150913238525
96	1765635173.799782	1765635314.373695	140.573912858963	0.12148594856262207
97	1765635314.5229347	1765635338.0637944	23.540859699249268	0.14923977851867676
98	1765635338.229526	1765635477.9837692	139.75424313545227	0.16573166847229004
99	1765635478.1500115	1765635616.5666974	138.41668581962585	0.16624236106872559
100	1765635616.7173765	1765635755.4833477	138.76597118377686	0.1506791114807129
101	1765635755.6348352	1765635898.8044095	143.16957426071167	0.1514875888824463
102	1765635898.929349	1765636038.5987155	139.66936659812927	0.1249394416809082
103	1765636041.5167289	1765636180.6390681	139.12233924865723	2.918013334274292
104	1765636180.8125353	1765636317.7962785	136.98374319076538	0.17346715927124023
105	1765636317.970166	1765636455.4608438	137.49067783355713	0.1738874912261963
106	1765636455.6162617	1765636478.7530417	23.13678002357483	0.15541791915893555
107	1765636478.9292872	1765636629.3145182	150.3852310180664	0.17624545097351074
108	1765636629.4728336	1765636953.6255393	324.1527056694031	0.15831542015075684
109	1765636953.8041015	1765637246.7834456	292.9793441295624	0.17856216430664062
110	1765637246.9672608	1765637270.1460152	23.178754329681396	0.18381524085998535
