Round	Start	End	Benchmark_Elapsed	Tuning_overhead
77	1779583889.1648014	1779583922.8157024	33.650901079177856	0.08704924583435059
78	1779583922.8931148	1779583955.515082	32.62196707725525	0.07741236686706543
79	1779583955.5934281	1779583979.3730958	23.779667615890503	0.07834625244140625
80	1779583983.5336156	1779584012.1345756	28.60096001625061	4.16051983833313
81	1779584012.2180352	1779584035.7196643	23.501629114151	0.08345961570739746
82	1779584035.7992182	1779584064.6928515	28.893633365631104	0.07955384254455566
83	1779584064.773029	1779584096.589688	31.816658973693848	0.08017754554748535
84	1779584096.671972	1779584120.5863266	23.9143545627594	0.08228397369384766
85	1779584120.6673844	1779584143.0500603	22.382675886154175	0.08105778694152832
86	1779584143.1324124	1779584173.721652	30.589239597320557	0.0823521614074707
87	1779584173.8133154	1779584211.9147105	38.10139513015747	0.09166336059570312
88	1779584212.0411255	1779584237.1149275	25.07380199432373	0.12641501426696777
89	1779584241.250916	1779584268.4816427	27.230726718902588	4.135988473892212
90	1779584268.567733	1779584301.4118853	32.844152212142944	0.0860903263092041
91	1779584301.4961681	1779584334.3509462	32.85477805137634	0.08428287506103516
92	1779584334.4360888	1779584366.0041246	31.56803584098816	0.08514261245727539
93	1779584372.0839171	1779584401.1199257	29.036008596420288	6.079792499542236
94	1779584401.205899	1779584430.438418	29.232518911361694	0.08597326278686523
95	1779584430.5268428	1779584458.6773002	28.15045738220215	0.0884249210357666
96	1779584458.7693534	1779584489.5468397	30.777486324310303	0.09205317497253418
97	1779584489.6352851	1779584522.348222	32.712936878204346	0.08844542503356934
98	1779584522.4365768	1779584552.9033177	30.46674084663391	0.08835482597351074
99	1779584552.9925652	1779584588.7565327	35.763967514038086	0.08924746513366699
100	1779584588.8456135	1779584623.3085997	34.46298623085022	0.089080810546875
101	1779584627.557006	1779584661.4523165	33.89531064033508	4.248406171798706
102	1779584661.54665	1779584694.8183897	33.27173972129822	0.09433341026306152
103	1779584694.9102244	1779584727.672544	32.762319564819336	0.09183478355407715
104	1779584727.7643642	1779584759.4311633	31.666799068450928	0.09182024002075195
105	1779584759.5191002	1779584791.2624683	31.74336814880371	0.0879368782043457
106	1779584791.355992	1779584820.8524654	29.49647331237793	0.09352374076843262
107	1779584820.9453256	1779584853.4810205	32.53569483757019	0.09286022186279297
108	1779584853.5839596	1779584877.0549285	23.4709689617157	0.10293912887573242
109	1779584881.264104	1779584913.9480305	32.683926582336426	4.20917534828186
110	1779584920.4339945	1779584948.3463573	27.912362813949585	6.485964059829712
111	1779584948.4425087	1779584977.2384045	28.79589581489563	0.09615135192871094
112	1779584977.3351164	1779585005.8773077	28.54219126701355	0.09671187400817871
113	1779585005.9787612	1779585035.857671	29.878909826278687	0.10145354270935059
114	1779585035.9561336	1779585067.1885417	31.232408046722412	0.09846258163452148
115	1779585067.2883942	1779585100.52598	33.23758578300476	0.0998525619506836
116	1779585100.6256986	1779585132.3304358	31.704737186431885	0.09971857070922852
117	1779585132.4299946	1779585164.5934691	32.163474559783936	0.09955883026123047
118	1779585168.8984156	1779585199.4458652	30.547449588775635	4.304946422576904
119	1779585199.550528	1779585227.8741462	28.323618173599243	0.10466289520263672
120	1779585227.9768133	1779585262.5257215	34.54890823364258	0.10266709327697754
121	1779585262.6290355	1779585293.0243492	30.39531373977661	0.10331392288208008
122	1779585293.1296744	1779585323.233301	30.103626489639282	0.10532522201538086
123	1779585323.3372188	1779585352.6221418	29.28492307662964	0.10391783714294434
124	1779585352.7270045	1779585382.2092917	29.482287168502808	0.10486268997192383
125	1779585382.3198907	1779585413.0588496	30.738958835601807	0.11059904098510742
126	1779585419.939549	1779585449.6080384	29.668489456176758	6.880699396133423
127	1779585449.7120273	1779585478.1312397	28.419212341308594	0.1039888858795166
128	1779585478.2363586	1779585512.5846193	34.34826064109802	0.10511898994445801
129	1779585512.693178	1779585545.2597265	32.566548585891724	0.10855865478515625
130	1779585545.3653352	1779585574.0697	28.704364776611328	0.10560870170593262
131	1779585574.178213	1779585602.8319566	28.653743743896484	0.10851287841796875
132	1779585602.9430225	1779585633.8904908	30.947468280792236	0.11106586456298828
133	1779585633.9984283	1779585665.7787175	31.78028917312622	0.10793757438659668
134	1779585670.2039104	1779585701.0773916	30.873481273651123	4.425192832946777
135	1779585701.191405	1779585734.285835	33.0944299697876	0.1140134334564209
136	1779585734.398027	1779585765.0370657	30.639038801193237	0.11219191551208496
137	1779585765.1480925	1779585795.3157763	30.167683839797974	0.11102676391601562
138	1779585795.42716	1779585823.6863246	28.259164571762085	0.11138367652893066
139	1779585823.7986457	1779585851.8939722	28.09532642364502	0.11232113838195801
140	1779585852.0052826	1779585880.2501745	28.24489188194275	0.11131048202514648
141	1779585880.3726408	1779585908.6834764	28.310835599899292	0.1224663257598877
142	1779585915.640964	1779585949.062764	33.42179989814758	6.9574875831604
143	1779585949.1778138	1779585977.0370162	27.85920238494873	0.11504983901977539
144	1779585977.153055	1779586007.8895783	30.736523389816284	0.11603879928588867
145	1779586008.0125818	1779586038.7047374	30.692155599594116	0.12300348281860352
146	1779586038.8220904	1779586067.580097	28.75800657272339	0.11735296249389648
147	1779586067.6973526	1779586096.6420524	28.94469976425171	0.11725568771362305
148	1779586096.7590084	1779586125.311531	28.552522659301758	0.11695599555969238
149	1779586125.3987865	1779586154.1255376	28.72675108909607	0.08725547790527344
150	1779586158.5717142	1779586187.6835778	29.111863613128662	4.446176528930664
151	1779586187.8077316	1779586217.1215234	29.313791751861572	0.12415385246276855
152	1779586217.2398827	1779586250.194948	32.95506525039673	0.11835932731628418
153	1779586250.3171456	1779586278.7288904	28.411744832992554	0.12219762802124023
154	1779586278.8488665	1779586308.8132436	29.9643771648407	0.11997604370117188
155	1779586308.9370847	1779586338.314642	29.377557277679443	0.1238410472869873
156	1779586338.436762	1779586367.3403652	28.903603076934814	0.12212014198303223
157	1779586367.4696267	1779586396.0716443	28.602017641067505	0.12926149368286133
158	1779586403.3623288	1779586432.1895823	28.827253580093384	7.290684461593628
159	1779586432.311798	1779586460.764234	28.452435970306396	0.12221574783325195
160	1779586460.8869078	1779586494.5904334	33.70352554321289	0.12267374992370605
161	1779586494.6884532	1779586526.071428	31.382974863052368	0.09801983833312988
162	1779586526.1969855	1779586559.5591147	33.36212921142578	0.12555742263793945
163	1779586559.685056	1779586588.1831381	28.498082160949707	0.12594127655029297
164	1779586588.3085968	1779586616.29804	27.989443063735962	0.1254587173461914
165	1779586616.4247646	1779586647.9823632	31.55759859085083	0.1267247200012207
166	1779586652.392517	1779586683.8895106	31.49699354171753	4.410153865814209
167	1779586684.0216615	1779586712.5457723	28.524110794067383	0.13215088844299316
168	1779586712.6744688	1779586741.3871171	28.712648391723633	0.12869644165039062
169	1779586741.516514	1779586768.8269668	27.310452699661255	0.12939691543579102
170	1779586768.9565656	1779586797.0864263	28.129860639572144	0.12959885597229004
171	1779586797.216916	1779586825.3959162	28.17900013923645	0.13048982620239258
172	1779586825.5256143	1779586853.789191	28.26357674598694	0.1296980381011963
173	1779586853.9267468	1779586886.6555111	32.728764295578	0.13755583763122559
174	1779586894.2790654	1779586923.202552	28.923486709594727	7.623554229736328
175	1779586923.3343465	1779586954.5317116	31.197365045547485	0.13179445266723633
176	1779586954.6619601	1779586984.2852516	29.623291492462158	0.1302485466003418
177	1779586984.4205048	1779587013.645783	29.22527813911438	0.1352531909942627
178	1779587013.780195	1779587042.2966638	28.51646876335144	0.13441205024719238
179	1779587042.4301493	1779587070.3656049	27.935455560684204	0.1334855556488037
180	1779587070.5039175	1779587098.8064778	28.302560329437256	0.13831257820129395
181	1779587098.9447637	1779587131.6614978	32.716734170913696	0.13828587532043457
182	1779587136.2687423	1779587166.8371544	30.56841206550598	4.607244491577148
183	1779587166.9816184	1779587197.6415508	30.659932374954224	0.14446401596069336
184	1779587197.7777016	1779587226.5488136	28.771111965179443	0.13615083694458008
185	1779587226.6852903	1779587256.0021684	29.316878080368042	0.13647675514221191
186	1779587256.1422083	1779587285.7552853	29.61307692527771	0.14003992080688477
187	1779587285.894634	1779587317.390091	31.49545693397522	0.13934874534606934
188	1779587317.5334692	1779587348.023399	30.489929914474487	0.14337825775146484
189	1779587348.1723597	1779587378.3873317	30.214972019195557	0.14896059036254883
190	1779587386.5531373	1779587415.0919309	28.538793563842773	8.165805578231812
191	1779587415.2327363	1779587444.7950695	29.56233310699463	0.14080548286437988
192	1779587444.9372377	1779587475.4317248	30.494487047195435	0.14216828346252441
193	1779587475.5760422	1779587506.616914	31.0408718585968	0.1443173885345459
194	1779587506.7605643	1779587535.2548172	28.494252920150757	0.14365029335021973
195	1779587535.3978095	1779587565.102102	29.70429253578186	0.14299225807189941
196	1779587565.245649	1779587595.105597	29.85994791984558	0.14354705810546875
197	1779587595.254434	1779587625.3052514	30.050817251205444	0.14883708953857422
198	1779587630.0467906	1779587659.3553665	29.308575868606567	4.741539239883423
199	1779587659.5094473	1779587687.4107316	27.901284217834473	0.15408086776733398
200	1779587687.5580235	1779587715.432123	27.874099493026733	0.147291898727417
201	1779587715.5820756	1779587743.5975232	28.01544761657715	0.14995265007019043
202	1779587743.7490788	1779587772.3576095	28.6085307598114	0.15155553817749023
203	1779587772.5059295	1779587802.0158532	29.509923696517944	0.14831995964050293
204	1779587802.1626754	1779587830.5301147	28.36743927001953	0.14682221412658691
205	1779587830.6872354	1779587859.267536	28.5803005695343	0.1571207046508789
206	1779587867.646687	1779587895.930981	28.28429388999939	8.379151105880737
207	1779587896.0851586	1779587924.828338	28.743179321289062	0.15417766571044922
208	1779587924.9860713	1779587955.0397346	30.05366325378418	0.15773344039916992
209	1779587955.1929984	1779587988.2985137	33.105515241622925	0.15326380729675293
210	1779587988.450594	1779588019.303457	30.852863073349	0.15208029747009277
211	1779588019.455237	1779588052.5323284	33.077091455459595	0.1517798900604248
212	1779588052.6882153	1779588081.8057241	29.11750888824463	0.15588688850402832
213	1779588081.951013	1779588110.130827	28.179813861846924	0.14528894424438477
214	1779588114.8725598	1779588142.7154355	27.842875719070435	4.741732835769653
215	1779588142.8625684	1779588173.8820143	31.01944589614868	0.14713287353515625
216	1779588174.0416014	1779588202.5300677	28.488466262817383	0.15958714485168457
217	1779588202.6860013	1779588231.2921968	28.6061954498291	0.15593361854553223
218	1779588231.4494872	1779588259.4184275	27.968940258026123	0.15729045867919922
219	1779588259.5794113	1779588287.8216877	28.242276430130005	0.16098380088806152
220	1779588287.982477	1779588316.671316	28.688838958740234	0.16078925132751465
221	1779588316.8420434	1779588346.1790705	29.337027072906494	0.17072749137878418
222	1779588355.135102	1779588385.8032346	30.668132543563843	8.956031560897827
223	1779588385.972481	1779588413.6638145	27.691333532333374	0.16924643516540527
224	1779588413.8274372	1779588441.6709685	27.843531370162964	0.16362261772155762
225	1779588441.839574	1779588471.4605854	29.62101125717163	0.16860556602478027
226	1779588471.6236548	1779588499.8498971	28.226242303848267	0.163069486618042
227	1779588500.001986	1779588532.3766363	32.37465023994446	0.15208888053894043
228	1779588532.5408895	1779588564.3957045	31.854815006256104	0.16425323486328125
229	1779588564.5583677	1779588599.0338292	34.47546148300171	0.16266322135925293
230	1779588603.4552813	1779588634.7863286	31.331047296524048	4.421452045440674
231	1779588634.9530416	1779588663.493113	28.540071487426758	0.16671299934387207
232	1779588663.6591146	1779588691.342075	27.682960510253906	0.166001558303833
233	1779588691.511143	1779588723.0679257	31.556782722473145	0.1690678596496582
234	1779588723.2325547	1779588754.3226604	31.090105772018433	0.1646289825439453
235	1779588754.4933162	1779588785.2368584	30.743542194366455	0.1706557273864746
236	1779588785.4019856	1779588814.0363476	28.63436198234558	0.16512727737426758
237	1779588814.2151606	1779588842.4245863	28.209425687789917	0.17881298065185547
238	1779588851.5457985	1779588883.1337972	31.587998628616333	9.121212244033813
239	1779588883.3050392	1779588911.2253165	27.92027735710144	0.17124199867248535
240	1779588911.3986182	1779588939.6340992	28.235481023788452	0.17330169677734375
241	1779588939.7755132	1779588968.4573128	28.68179965019226	0.14141392707824707
242	1779588968.6277587	1779588997.0926251	28.464866399765015	0.17044591903686523
243	1779588997.2577822	1779589025.366309	28.108526706695557	0.16515707969665527
244	1779589025.5415623	1779589053.9473188	28.40575647354126	0.17525339126586914
245	1779589054.11765	1779589087.774334	33.656683921813965	0.17033123970031738
246	1779589092.4081373	1779589120.236578	27.82844066619873	4.633803367614746
247	1779589120.4119704	1779589148.425556	28.013585567474365	0.17539238929748535
248	1779589148.5986383	1779589176.9027565	28.304118156433105	0.1730823516845703
249	1779589177.077008	1779589205.6445792	28.56757116317749	0.17425155639648438
250	1779589205.8221471	1779589234.7969441	28.974797010421753	0.1775679588317871
251	1779589234.9705982	1779589262.876734	27.90613579750061	0.17365407943725586
252	1779589263.058184	1779589290.6917832	27.633599281311035	0.18144989013671875
253	1779589290.8783967	1779589318.722908	27.84451127052307	0.1866135597229004
254	1779589328.4943943	1779589356.7249987	28.23060441017151	9.771486282348633
255	1779589356.9063826	1779589385.092779	28.18639636039734	0.18138384819030762
256	1779589385.2719824	1779589413.5213177	28.249335289001465	0.17920351028442383
257	1779589413.7035024	1779589442.6066768	28.90317440032959	0.18218469619750977
258	1779589442.7877614	1779589471.7029972	28.91523575782776	0.18108463287353516
259	1779589471.886801	1779589500.1127741	28.22597312927246	0.18380379676818848
260	1779589500.2947185	1779589528.566871	28.272152423858643	0.1819443702697754
261	1779589528.7476375	1779589556.6886845	27.941046953201294	0.18076658248901367
262	1779589561.1727498	1779589588.8750672	27.702317476272583	4.484065294265747
263	1779589589.0614166	1779589617.0647736	28.00335693359375	0.18634939193725586
264	1779589617.247763	1779589645.6822157	28.434452772140503	0.18298935890197754
265	1779589645.8658943	1779589674.3557394	28.489845037460327	0.18367862701416016
266	1779589674.5385597	1779589702.7053225	28.166762828826904	0.18282032012939453
267	1779589702.8904853	1779589731.3487277	28.458242416381836	0.18516278266906738
268	1779589731.534507	1779589765.1021054	33.56759834289551	0.18577933311462402
269	1779589765.2963943	1779589794.9141886	29.617794275283813	0.194288969039917
270	1779589805.2285278	1779589833.06987	27.841342210769653	10.31433916091919
271	1779589833.2581847	1779589861.476936	28.218751430511475	0.18831467628479004
272	1779589861.6624277	1779589884.7382793	23.075851678848267	0.18549156188964844
273	1779589884.927761	1779589912.9517493	28.023988246917725	0.1894817352294922
274	1779589913.1412315	1779589941.5065	28.36526846885681	0.1894822120666504
275	1779589941.6949918	1779589977.2782276	35.58323574066162	0.1884918212890625
276	1779589977.4672556	1779590008.0422838	30.57502818107605	0.18902802467346191
277	1779590008.2303116	1779590039.905875	31.6755633354187	0.18802785873413086
278	1779590044.6742854	1779590075.4959564	30.82167100906372	4.7684104442596436
279	1779590075.6902046	1779590106.9755218	31.285317182540894	0.19424819946289062
280	1779590107.1631186	1779590135.5625083	28.39938974380493	0.18759679794311523
281	1779590135.7569828	1779590164.046558	28.28957509994507	0.194474458694458
282	1779590164.2381918	1779590193.0119095	28.773717641830444	0.191633939743042
283	1779590193.196137	1779590221.2275698	28.03143286705017	0.18422746658325195
284	1779590221.4200478	1779590249.0632684	27.64322066307068	0.19247794151306152
285	1779590249.2648222	1779590277.196276	27.931453704833984	0.2015538215637207
286	1779590281.8149729	1779590310.0851471	28.270174264907837	4.618696928024292
287	1779590320.9677641	1779590349.2276566	28.259892463684082	10.882616996765137
288	1779590349.4132292	1779590377.8801606	28.466931343078613	0.18557262420654297
289	1779590378.0462897	1779590406.2555344	28.20924472808838	0.16612911224365234
290	1779590406.4535644	1779590434.5631738	28.109609365463257	0.1980299949645996
291	1779590434.7599556	1779590464.037249	29.27729344367981	0.19678187370300293
292	1779590464.231866	1779590496.7530549	32.52118897438049	0.19461679458618164
293	1779590496.951112	1779590525.960181	29.009068965911865	0.1980571746826172
294	1779590526.1584084	1779590554.9842937	28.82588529586792	0.1982274055480957
295	1779590559.510016	1779590587.561184	28.051167964935303	4.52572226524353
296	1779590587.7695193	1779590615.7615092	27.991989850997925	0.20833539962768555
297	1779590615.9612858	1779590647.7105231	31.749237298965454	0.19977664947509766
298	1779590647.9124959	1779590677.3152916	29.402795791625977	0.20197272300720215
299	1779590677.5161734	1779590705.8057575	28.289584159851074	0.2008817195892334
300	1779590706.0086715	1779590735.1642485	29.155576944351196	0.20291399955749512
301	1779590735.339962	1779590765.82248	30.482517957687378	0.17571353912353516
302	1779590766.0333238	1779590789.0141153	22.980791568756104	0.21084380149841309
303	1779590793.7155287	1779590822.1092982	28.39376950263977	4.70141339302063
304	1779590833.609243	1779590862.3979685	28.78872561454773	11.499944686889648
305	1779590862.60095	1779590890.8419864	28.241036415100098	0.20298147201538086
306	1779590891.047903	1779590918.9504414	27.902538299560547	0.2059166431427002
307	1779590919.1607292	1779590947.2375298	28.07680058479309	0.21028780937194824
308	1779590947.4448762	1779590975.7187657	28.273889541625977	0.20734643936157227
309	1779590975.9261951	1779591004.3017921	28.37559700012207	0.2074294090270996
310	1779591004.5096881	1779591036.6629465	32.153258323669434	0.20789599418640137
311	1779591036.8717887	1779591068.183978	31.31218934059143	0.20884227752685547
312	1779591073.0800261	1779591101.4627454	28.38271927833557	4.896048069000244
313	1779591101.6757576	1779591129.6382642	27.962506532669067	0.2130122184753418
314	1779591129.8489563	1779591158.138879	28.2899227142334	0.2106921672821045
315	1779591158.3493683	1779591189.114066	30.764697551727295	0.21048927307128906
316	1779591189.325121	1779591219.7352817	30.410160779953003	0.21105504035949707
317	1779591219.9455662	1779591249.8062866	29.86072039604187	0.21028447151184082
318	1779591250.0217106	1779591280.2547743	30.23306369781494	0.2154240608215332
319	1779591280.4743223	1779591308.8986003	28.424278020858765	0.21954798698425293
320	1779591320.8056679	1779591348.8363895	28.03072166442871	11.90706753730774
321	1779591349.0524135	1779591377.50028	28.447866439819336	0.21602392196655273
322	1779591377.7135816	1779591406.2552788	28.54169726371765	0.2133016586303711
323	1779591406.472598	1779591434.3965554	27.923957347869873	0.21731925010681152
324	1779591434.6138628	1779591467.1272957	32.51343297958374	0.21730732917785645
325	1779591467.3160217	1779591496.0749164	28.758894681930542	0.18872594833374023
326	1779591496.2921093	1779591527.1439085	30.851799249649048	0.2171928882598877
327	1779591527.3598351	1779591557.3205273	29.960692167282104	0.2159266471862793
328	1779591562.0695424	1779591590.407194	28.33765149116516	4.7490150928497314
329	1779591590.6297214	1779591618.5803413	27.95061993598938	0.22252750396728516
330	1779591618.7978725	1779591647.2176063	28.41973376274109	0.2175312042236328
331	1779591647.4366577	1779591675.7050388	28.268381118774414	0.21905136108398438
332	1779591675.9262214	1779591703.6772676	27.751046180725098	0.22118258476257324
333	1779591703.8972619	1779591731.6126697	27.715407848358154	0.21999430656433105
334	1779591731.8367558	1779591759.9531815	28.11642575263977	0.22408604621887207
335	1779591760.1849587	1779591788.4413488	28.25639009475708	0.23177719116210938
336	1779591800.9321764	1779591829.47297	28.540793657302856	12.490827560424805
337	1779591829.6984773	1779591858.4527943	28.754317045211792	0.22550725936889648
338	1779591858.6765656	1779591886.9448853	28.268319606781006	0.223771333694458
339	1779591887.1726272	1779591915.508308	28.335680723190308	0.22774195671081543
340	1779591915.738359	1779591943.654665	27.916306018829346	0.23005104064941406
341	1779591943.8790584	1779591972.031774	28.1527156829834	0.22439336776733398
342	1779591972.2543626	1779592000.585693	28.33133029937744	0.22258853912353516
343	1779592000.8129213	1779592029.2294888	28.41656756401062	0.22722840309143066
344	1779592033.7454734	1779592062.3269987	28.581525325775146	4.515984535217285
345	1779592062.5570264	1779592091.6662145	29.109188079833984	0.2300276756286621
346	1779592091.8929298	1779592120.3483675	28.455437660217285	0.2267153263092041
347	1779592120.5770743	1779592148.685007	28.107932806015015	0.22870683670043945
348	1779592148.9139037	1779592176.73625	27.822346210479736	0.2288966178894043
349	1779592176.9648738	1779592205.4856236	28.520749807357788	0.2286238670349121
350	1779592205.7134764	1779592234.492384	28.778907537460327	0.22785282135009766
351	1779592234.7316093	1779592263.3584347	28.6268253326416	0.2392253875732422
352	1779592276.4834545	1779592304.569202	28.085747480392456	13.125019788742065
353	1779592304.8019376	1779592332.8380036	28.03606605529785	0.23273563385009766
354	1779592333.0407946	1779592361.8663814	28.825586795806885	0.2027909755706787
355	1779592362.108199	1779592391.0078228	28.89962387084961	0.24181747436523438
356	1779592391.239381	1779592419.682945	28.44356393814087	0.23155832290649414
357	1779592419.917622	1779592443.2838647	23.36624264717102	0.23467707633972168
358	1779592443.517527	1779592465.8859096	22.368382453918457	0.23366236686706543
359	1779592466.1198595	1779592488.4870605	22.36720108985901	0.23394989967346191
360	1779592493.332832	1779592521.0804155	27.747583389282227	4.845771551132202
361	1779592521.3208501	1779592549.286783	27.965932846069336	0.2404346466064453
362	1779592549.524279	1779592577.7893045	28.26502537727356	0.23749613761901855
363	1779592578.0270498	1779592606.736656	28.709606170654297	0.2377452850341797
364	1779592606.97565	1779592634.7646437	27.78899359703064	0.23899412155151367
365	1779592635.0042686	1779592663.4485438	28.44427514076233	0.2396249771118164
366	1779592663.686923	1779592691.9642565	28.2773334980011	0.23837924003601074
367	1779592692.2111094	1779592719.6681666	27.457057237625122	0.24685287475585938
368	1779592724.3305483	1779592752.2524297	27.921881437301636	4.662381649017334
369	1779592752.4926949	1779592780.8464572	28.35376238822937	0.2402651309967041
370	1779592781.087778	1779592814.1126487	33.02487063407898	0.24132084846496582
371	1779592828.0310962	1779592856.247586	28.216489791870117	13.918447494506836
372	1779592856.4882379	1779592884.4726	27.98436212539673	0.24065184593200684
373	1779592884.7213125	1779592912.8731067	28.15179419517517	0.24871253967285156
374	1779592913.1185887	1779592940.764286	27.645697355270386	0.2454819679260254
375	1779592941.0091453	1779592969.636144	28.62699866294861	0.2448592185974121
376	1779592969.8806114	1779592998.5139468	28.63333535194397	0.24446749687194824
377	1779592998.7607706	1779593027.2241783	28.46340775489807	0.24682378768920898
378	1779593027.4700363	1779593055.7735257	28.303489446640015	0.24585795402526855
379	1779593060.8317144	1779593089.9775229	29.145808458328247	5.0581886768341064
380	1779593090.2238073	1779593118.7802606	28.556453227996826	0.24628448486328125
381	1779593119.026626	1779593147.4345415	28.407915353775024	0.24636554718017578
382	1779593147.6837575	1779593177.2566051	29.572847604751587	0.24921607971191406
383	1779593177.5032651	1779593206.1779108	28.67464566230774	0.2466599941253662
