Round	Start	End	Benchmark_Elapsed	Tuning_overhead
30	1765881123.5480423	1765883732.0525854	2608.504543066025	1765881123.5480423
31	1765883735.1829321	1765884282.7958674	547.6129353046417	3.1303467750549316
32	1765884282.889457	1765886912.3347538	2629.445296764374	0.09358954429626465
33	1765886912.4348571	1765886945.230374	32.79551696777344	0.10010337829589844
34	1765886945.327292	1765886968.293359	22.96606707572937	0.09691786766052246
35	1765886968.3894882	1765886991.3670855	22.9775972366333	0.09612917900085449
36	1765886991.4638772	1765887014.4499934	22.98611617088318	0.09679174423217773
37	1765887014.5494072	1765887037.5072281	22.957820892333984	0.09941387176513672
38	1765887041.165191	1765889647.9964654	2606.83127450943	3.6579627990722656
39	1765889648.0995262	1765889671.5617452	23.46221899986267	0.10306072235107422
40	1765889671.662968	1765890048.5333822	376.87041425704956	0.10122275352478027
41	1765890048.634965	1765892655.8149936	2607.1800286769867	0.10158276557922363
42	1765892655.9339888	1765895275.190645	2619.2566561698914	0.11899518966674805
43	1765895275.2956643	1765897893.0231845	2617.7275202274323	0.10501933097839355
44	1765897893.1383896	1765900511.2341676	2618.095777988434	0.11520504951477051
45	1765900511.3431554	1765901032.8455818	521.5024263858795	0.10898780822753906
46	1765901036.5739014	1765903644.072937	2607.4990355968475	3.7283196449279785
47	1765903644.183396	1765906258.2526958	2614.069299697876	0.1104590892791748
48	1765906258.363409	1765906281.8352504	23.47184133529663	0.11071324348449707
49	1765906281.9481285	1765908917.2415037	2635.2933752536774	0.11287808418273926
50	1765908917.3198633	1765908947.0881023	29.76823902130127	0.07835960388183594
51	1765908947.2207608	1765909522.2894833	575.068722486496	0.1326584815979004
52	1765909522.4059389	1765909545.5662282	23.16028928756714	0.1164555549621582
53	1765909545.6809964	1765909568.6400928	22.959096431732178	0.11476826667785645
