Round	Start	End	Benchmark_Elapsed	Tuning_overhead
31	1765750355.3814223	1765750388.0573318	32.67590951919556	1765750355.3814223
32	1765750388.153656	1765750924.6694036	536.5157475471497	0.09632420539855957
33	1765750928.4446487	1765750947.8389115	19.39426279067993	3.775245189666748
34	1765750947.9324074	1765750965.9284668	17.99605941772461	0.09349584579467773
35	1765750966.023477	1765750984.111177	18.08769989013672	0.09501028060913086
36	1765750984.2084205	1765751002.2331874	18.02476692199707	0.0972435474395752
37	1765751002.3328083	1765751020.1124415	17.779633283615112	0.09962081909179688
38	1765751020.2086735	1765751074.9755902	54.76691675186157	0.09623193740844727
39	1765751078.2189522	1765751097.9116323	19.69268012046814	3.2433619499206543
40	1765751098.0140703	1765751113.299385	15.285314798355103	0.10243797302246094
41	1765751113.4035206	1765751131.4097412	18.00622057914734	0.10413551330566406
42	1765751131.514253	1765751149.524751	18.010498046875	0.10451173782348633
43	1765751149.623782	1765751167.550392	17.926609992980957	0.09903097152709961
44	1765751167.6582751	1765751185.616376	17.95810079574585	0.10788321495056152
45	1765751185.7266653	1765751208.6006508	22.873985528945923	0.11028933525085449
46	1765751208.7109752	1765751226.6549923	17.94401717185974	0.11032438278198242
47	1765751226.7947211	1765751244.7967846	18.002063512802124	0.13972878456115723
48	1765751244.9097772	1765751262.9796295	18.069852352142334	0.11299252510070801
49	1765751266.492271	1765751673.0134218	406.52115082740784	3.512641429901123
50	1765751673.1259594	1765752406.7814775	733.6555180549622	0.11253762245178223
51	1765752406.8882203	1765753714.496961	1307.6087408065796	0.10674285888671875
52	1765753714.6128497	1765754885.1305802	1170.517730474472	0.11588859558105469
53	1765754885.2478657	1765756019.4537992	1134.2059335708618	0.11728549003601074
54	1765756019.5695956	1765756838.1266832	818.5570876598358	0.11579632759094238
55	1765756838.2842386	1765756862.565041	24.280802488327026	0.15755534172058105
56	1765756862.6866298	1765759486.5406883	2623.8540585041046	0.12158870697021484
57	1765759491.3830864	1765760890.3421433	1398.959056854248	4.842398166656494
58	1765760890.4653955	1765762040.2425873	1149.777191877365	0.12325215339660645
59	1765762040.3673317	1765764647.6981158	2607.3307840824127	0.12474441528320312
60	1765764647.8213592	1765765925.1108506	1277.2894914150238	0.12324333190917969
61	1765765925.2365496	1765768532.0786	2606.8420503139496	0.12569904327392578
62	1765768532.2059608	1765770173.849056	1641.643095254898	0.12736082077026367
63	1765770177.6939595	1765770562.811397	385.1174376010895	3.8449034690856934
64	1765770562.9406276	1765771687.9669728	1125.0263452529907	0.12923049926757812
65	1765771688.09498	1765772858.6005282	1170.5055482387543	0.128007173538208
66	1765772858.731005	1765773224.2228434	365.4918384552002	0.130476713180542
